index,true_label,candidate_labels,complementary_label
16535,83,"['couch'; 'oak_tree']",couch
16536,18,"['trout'; 'bottle']",bottle
16537,7,"['raccoon'; 'lawn_mower']",lawn_mower
16538,63,"['lion'; 'sweet_pepper']",lion
16539,73,"['shark'; 'chair']",chair
16540,0,"['flatfish'; 'train']",train
16541,0,"['train'; 'flatfish']",train
16542,66,"['kangaroo'; 'pear']",pear
16543,92,"['worm'; 'plain']",worm
16544,24,"['train'; 'lawn_mower']",train
16545,50,"['otter'; 'bed']",bed
16546,32,"['couch'; 'skunk']",couch
16547,84,"['pickup_truck'; 'maple_tree']",pickup_truck
16548,96,"['sea'; 'woman']",woman
16549,85,"['bus'; 'ray']",ray
16550,50,"['bed'; 'otter']",otter
16551,32,"['skunk'; 'couch']",skunk
16552,22,"['lizard'; 'possum']",lizard
16553,40,"['bear'; 'tulip']",bear
16554,61,"['woman'; 'whale']",whale
16555,95,"['pear'; 'oak_tree']",Oak tree
16556,70,"['cup'; 'road']",road
16557,57,"['fox'; 'worm']",fox
16558,7,"['lawn_mower'; 'raccoon']",lawn_mower
16559,97,"['crocodile'; 'motorcycle']",crocodile
16560,10,"['willow_tree'; 'squirrel']",squirrel
16561,86,"['tank'; 'lizard']",lizard
16562,73,"['shark'; 'chair']",chair
16563,25,"['tulip'; 'beaver']",tulip
16564,99,"['rose'; 'dinosaur']",rose
16565,8,"['rose'; 'seal']",seal
16566,27,"['apple'; 'oak_tree']",apple
16567,84,"['maple_tree'; 'pickup_truck']",maple_tree
16568,8,"['rose'; 'seal']",seal
16569,19,"['road'; 'motorcycle']",motorcycle
16570,52,"['pear'; 'forest']",pear
16571,83,"['oak_tree'; 'couch']",couch
16572,11,"['boy'; 'poppy']",poppy
16573,34,"['chimpanzee'; 'baby']",chimpanzee
16574,48,"['skunk'; 'bottle']",skunk
16575,73,"['shark'; 'chair']",chair
16576,33,"['mushroom'; 'chimpanzee']",chimpanzee
16577,73,"['shark'; 'chair']",chair
16578,61,"['woman'; 'whale']",whale
16579,71,"['lamp'; 'fox']",fox
16580,89,"['bed'; 'bear']",bear
16581,11,"['poppy'; 'boy']",poppy
16582,80,"['flatfish'; 'lion']",lion
16583,88,"['ray'; 'camel']",camel
16584,18,"['trout'; 'bottle']",bottle
16585,6,"['beetle'; 'castle']",castle
16586,75,"['lizard'; 'boy']",lizard
16587,2,"['tractor'; 'worm']",worm
16588,1,"['maple_tree'; 'caterpillar']",maple_tree
16589,28,"['wolf'; 'rabbit']",wolf
16590,16,"['oak_tree'; 'train']",Oak tree
16591,80,"['flatfish'; 'lion']",lion
16592,67,"['motorcycle'; 'man']",motorcycle
16593,73,"['chair'; 'shark']",chair
16594,69,"['pickup_truck'; 'possum']",Pickup truck
16595,35,"['crocodile'; 'orchid']",crocodile
16596,93,"['lion'; 'table']",table
16597,57,"['fox'; 'worm']",fox
16598,88,"['ray'; 'camel']",camel
16599,35,"['crocodile'; 'orchid']",crocodile
16600,89,"['bed'; 'bear']",bear
16601,6,"['castle'; 'beetle']",castle
16602,13,"['cup'; 'bottle']",cup
16603,46,"['orange'; 'table']",table
16604,55,"['bicycle'; 'skyscraper']",skyscraper
16605,47,"['raccoon'; 'tank']",raccoon
16606,8,"['rose'; 'seal']",seal
16607,13,"['cup'; 'bottle']",cup
16608,59,"['mountain'; 'oak_tree']",mountain
16609,48,"['skunk'; 'bottle']",skunk
16610,39,"['flatfish'; 'lawn_mower']",lawn_mower
16611,34,"['baby'; 'chimpanzee']",chimpanzee
16612,22,"['lizard'; 'possum']",lizard
16613,32,"['couch'; 'skunk']",skunk
16614,28,"['wolf'; 'rabbit']",wolf
16615,42,"['cattle'; 'skyscraper']",skyscraper
16616,67,"['motorcycle'; 'man']",motorcycle
16617,42,"['cattle'; 'skyscraper']",skyscraper
16618,89,"['bed'; 'bear']",bear
16619,9,"['mouse'; 'camel']",camel
16620,62,"['plain'; 'crocodile']",crocodile
16621,33,"['chimpanzee'; 'mushroom']",chimpanzee
16622,17,"['turtle'; 'crocodile']",turtle
16623,95,"['pear'; 'oak_tree']",Oak tree
16624,26,"['crab'; 'pear']",pear
16625,80,"['lion'; 'flatfish']",flatfish
16626,76,"['kangaroo'; 'lizard']",kangaroo
16627,2,"['worm'; 'tractor']",tractor
16628,96,"['woman'; 'sea']",woman
16629,1,"['maple_tree'; 'caterpillar']",maple_tree
16630,40,"['tulip'; 'bear']",bear
16631,31,"['butterfly'; 'mountain']",butterfly
16632,27,"['oak_tree'; 'apple']",apple
16633,83,"['couch'; 'oak_tree']",couch
16634,30,"['orchid'; 'raccoon']",orchid
16635,84,"['maple_tree'; 'pickup_truck']",maple_tree
16636,61,"['whale'; 'woman']",whale
16637,0,"['flatfish'; 'train']",train
16638,38,"['rose'; 'sunflower']",rose
16639,96,"['sea'; 'woman']",woman
16640,85,"['bus'; 'ray']",ray
16641,93,"['table'; 'lion']",lion
16642,19,"['motorcycle'; 'road']",motorcycle
16643,82,"['flatfish'; 'motorcycle']",motorcycle
16644,91,"['mouse'; 'camel']",camel
16645,51,"['mouse'; 'bicycle']",bicycle
16646,50,"['otter'; 'bed']",bed
16647,65,"['crab'; 'can']",crab
16648,85,"['ray'; 'bus']",ray
16649,20,"['forest'; 'poppy']",forest
16650,59,"['oak_tree'; 'mountain']",mountain
16651,80,"['flatfish'; 'lion']",lion
16652,27,"['oak_tree'; 'apple']",apple
16653,53,"['pine_tree'; 'orchid']",pine_tree
16654,47,"['tank'; 'raccoon']",raccoon
16655,29,"['sunflower'; 'girl']",sunflower
16656,86,"['lizard'; 'tank']",lizard
16657,58,"['fox'; 'trout']",fox
16658,52,"['forest'; 'pear']",pear
16659,19,"['road'; 'motorcycle']",motorcycle
16660,8,"['rose'; 'seal']",seal
16661,63,"['sweet_pepper'; 'lion']",sweet_pepper
16662,34,"['baby'; 'chimpanzee']",chimpanzee
16663,70,"['road'; 'cup']",cup
16664,74,"['lawn_mower'; 'man']",lawn_mower
16665,1,"['caterpillar'; 'maple_tree']",caterpillar
16666,93,"['lion'; 'table']",table
16667,42,"['cattle'; 'skyscraper']",skyscraper
16668,49,"['raccoon'; 'beetle']",raccoon
16669,93,"['lion'; 'table']",table
16670,51,"['bicycle'; 'mouse']",bicycle
16671,32,"['skunk'; 'couch']",couch
16672,66,"['kangaroo'; 'pear']",pear
16673,90,"['bus'; 'road']",road
16674,62,"['plain'; 'crocodile']",crocodile
16675,14,"['ray'; 'oak_tree']",oak_tree
16676,49,"['beetle'; 'raccoon']",beetle
16677,12,"['bear'; 'beetle']",bear
16678,70,"['road'; 'cup']",cup
16679,65,"['crab'; 'can']",crab
16680,23,"['dinosaur'; 'mouse']",mouse
16681,80,"['lion'; 'flatfish']",flatfish
16682,39,"['lawn_mower'; 'flatfish']",lawn_mower
16683,92,"['plain'; 'worm']",worm
16684,60,"['mushroom'; 'clock']",clock
16685,46,"['table'; 'orange']",table
16686,69,"['possum'; 'pickup_truck']",possum
16687,72,"['palm_tree'; 'camel']",palm_tree
16688,28,"['wolf'; 'rabbit']",wolf
16689,98,"['pine_tree'; 'pickup_truck']",pine_tree
16690,25,"['beaver'; 'tulip']",tulip
16691,33,"['mushroom'; 'chimpanzee']",chimpanzee
16692,75,"['boy'; 'lizard']",lizard
16693,97,"['motorcycle'; 'crocodile']",crocodile
16694,23,"['mouse'; 'dinosaur']",dinosaur
16695,43,"['bottle'; 'willow_tree']",bottle
16696,28,"['wolf'; 'rabbit']",wolf
16697,32,"['couch'; 'skunk']",skunk
16698,96,"['woman'; 'sea']",woman
16699,70,"['road'; 'cup']",cup
16700,90,"['bus'; 'road']",bus
16701,48,"['skunk'; 'bottle']",bottle
16702,38,"['rose'; 'sunflower']",rose
16703,23,"['dinosaur'; 'mouse']",mouse
16704,16,"['oak_tree'; 'train']",train
16705,71,"['fox'; 'lamp']",lamp
16706,37,"['lawn_mower'; 'cloud']",lawn_mower
16707,84,"['maple_tree'; 'pickup_truck']",maple_tree
16708,5,"['bicycle'; 'apple']",apple
16709,59,"['oak_tree'; 'mountain']",mountain
16710,71,"['lamp'; 'fox']",lamp
16711,30,"['raccoon'; 'orchid']",orchid
16712,93,"['table'; 'lion']",lion
16713,97,"['crocodile'; 'motorcycle']",motorcycle
16714,87,"['bus'; 'man']",man
16715,37,"['cloud'; 'lawn_mower']",lawn_mower
16716,15,"['rose'; 'snail']",rose
16717,2,"['tractor'; 'worm']",worm
16718,85,"['ray'; 'bus']",bus
16719,99,"['rose'; 'dinosaur']",rose
16720,62,"['crocodile'; 'plain']",crocodile
16721,5,"['bicycle'; 'apple']",apple
16722,15,"['rose'; 'snail']",rose
16723,35,"['orchid'; 'crocodile']",crocodile
16724,20,"['forest'; 'poppy']",forest
16725,70,"['cup'; 'road']",road
16726,76,"['lizard'; 'kangaroo']",lizard
16727,29,"['sunflower'; 'girl']",girl
16728,58,"['trout'; 'fox']",fox
16729,57,"['worm'; 'fox']",worm
16730,5,"['bicycle'; 'apple']",apple
16731,83,"['couch'; 'oak_tree']",couch
16732,16,"['train'; 'oak_tree']",Oak tree
16733,89,"['bed'; 'bear']",bear
16734,3,"['bed'; 'cup']",cup
16735,34,"['baby'; 'chimpanzee']",chimpanzee
16736,88,"['camel'; 'ray']",ray
16737,6,"['beetle'; 'castle']",castle
16738,59,"['oak_tree'; 'mountain']",mountain
16739,29,"['sunflower'; 'girl']",sunflower
16740,10,"['squirrel'; 'willow_tree']",squirrel
16741,25,"['tulip'; 'beaver']",tulip
16742,68,"['bridge'; 'sea']",sea
16743,27,"['apple'; 'oak_tree']",apple
16744,50,"['bed'; 'otter']",otter
16745,32,"['skunk'; 'couch']",couch
16746,61,"['woman'; 'whale']",whale
16747,27,"['apple'; 'oak_tree']",apple
16748,29,"['sunflower'; 'girl']",sunflower
16749,85,"['ray'; 'bus']",bus
16750,61,"['woman'; 'whale']",whale
16751,44,"['flatfish'; 'cloud']",cloud
16752,1,"['maple_tree'; 'caterpillar']",caterpillar
16753,22,"['possum'; 'lizard']",possum
16754,88,"['ray'; 'camel']",camel
16755,26,"['crab'; 'pear']",crab
16756,69,"['pickup_truck'; 'possum']",Pickup truck
16757,53,"['orchid'; 'pine_tree']",pine_tree
16758,68,"['sea'; 'bridge']",sea
16759,85,"['bus'; 'ray']",ray
16760,69,"['pickup_truck'; 'possum']",possum
16761,73,"['chair'; 'shark']",chair
16762,68,"['bridge'; 'sea']",sea
16763,6,"['beetle'; 'castle']",castle
16764,45,"['keyboard'; 'orange']",orange
16765,40,"['bear'; 'tulip']",bear
16766,55,"['bicycle'; 'skyscraper']",skyscraper
16767,84,"['maple_tree'; 'pickup_truck']",maple_tree
16768,5,"['bicycle'; 'apple']",apple
16769,95,"['oak_tree'; 'pear']",oak_tree
16770,50,"['otter'; 'bed']",bed
16771,6,"['castle'; 'beetle']",castle
16772,66,"['pear'; 'kangaroo']",kangaroo
16773,3,"['bed'; 'cup']",cup
16774,20,"['poppy'; 'forest']",poppy
16775,20,"['poppy'; 'forest']",forest
16776,61,"['woman'; 'whale']",whale
16777,59,"['oak_tree'; 'mountain']",mountain
16778,81,"['mushroom'; 'bottle']",mushroom
16779,65,"['crab'; 'can']",can
16780,14,"['oak_tree'; 'ray']",oak_tree
16781,10,"['willow_tree'; 'squirrel']",squirrel
16782,44,"['cloud'; 'flatfish']",cloud
16783,21,"['mouse'; 'woman']",woman
16784,82,"['motorcycle'; 'flatfish']",motorcycle
16785,0,"['train'; 'flatfish']",train
16786,51,"['mouse'; 'bicycle']",bicycle
16787,96,"['sea'; 'woman']",woman
16788,50,"['otter'; 'bed']",bed
16789,96,"['woman'; 'sea']",sea
16790,69,"['pickup_truck'; 'possum']",possum
16791,82,"['motorcycle'; 'flatfish']",motorcycle
16792,78,"['bus'; 'poppy']",poppy
16793,95,"['pear'; 'oak_tree']",Oak tree
16794,60,"['mushroom'; 'clock']",clock
16795,58,"['fox'; 'trout']",fox
16796,51,"['bicycle'; 'mouse']",bicycle
16797,93,"['table'; 'lion']",lion
16798,43,"['willow_tree'; 'bottle']",bottle
16799,96,"['woman'; 'sea']",woman
16800,8,"['seal'; 'rose']",rose
16801,78,"['bus'; 'poppy']",poppy
16802,97,"['motorcycle'; 'crocodile']",crocodile
16803,43,"['bottle'; 'willow_tree']",bottle
16804,84,"['pickup_truck'; 'maple_tree']",pickup_truck
16805,23,"['dinosaur'; 'mouse']",mouse
16806,77,"['tulip'; 'pine_tree']",tulip
16807,19,"['road'; 'motorcycle']",motorcycle
16808,50,"['otter'; 'bed']",otter
16809,62,"['crocodile'; 'plain']",crocodile
16810,24,"['train'; 'lawn_mower']",train
16811,92,"['plain'; 'worm']",worm
16812,68,"['sea'; 'bridge']",sea
16813,94,"['boy'; 'lobster']",lobster
16814,37,"['cloud'; 'lawn_mower']",lawn_mower
16815,86,"['tank'; 'lizard']",lizard
16816,39,"['flatfish'; 'lawn_mower']",lawn_mower
16817,15,"['snail'; 'rose']",rose
16818,93,"['lion'; 'table']",table
16819,18,"['bottle'; 'trout']",trout
16820,67,"['man'; 'motorcycle']",motorcycle
16821,66,"['kangaroo'; 'pear']",pear
16822,71,"['fox'; 'lamp']",lamp
16823,54,"['beaver'; 'keyboard']",beaver
16824,28,"['rabbit'; 'wolf']",rabbit
16825,74,"['lawn_mower'; 'man']",lawn_mower
16826,21,"['woman'; 'mouse']",mouse
16827,99,"['dinosaur'; 'rose']",dinosaur
16828,69,"['possum'; 'pickup_truck']",possum
16829,12,"['beetle'; 'bear']",bear
16830,52,"['forest'; 'pear']",pear
16831,91,"['mouse'; 'camel']",camel
16832,66,"['kangaroo'; 'pear']",pear
16833,37,"['cloud'; 'lawn_mower']",lawn_mower
16834,68,"['sea'; 'bridge']",sea
16835,60,"['mushroom'; 'clock']",clock
16836,3,"['cup'; 'bed']",cup
16837,84,"['maple_tree'; 'pickup_truck']",maple_tree
16838,82,"['flatfish'; 'motorcycle']",motorcycle
16839,8,"['seal'; 'rose']",rose
16840,62,"['crocodile'; 'plain']",crocodile
16841,82,"['motorcycle'; 'flatfish']",motorcycle
16842,73,"['shark'; 'chair']",chair
16843,29,"['girl'; 'sunflower']",girl
16844,0,"['flatfish'; 'train']",train
16845,78,"['poppy'; 'bus']",poppy
16846,92,"['worm'; 'plain']",worm
16847,75,"['lizard'; 'boy']",boy
16848,58,"['trout'; 'fox']",fox
16849,84,"['maple_tree'; 'pickup_truck']",maple_tree
16850,17,"['crocodile'; 'turtle']",crocodile
16851,93,"['lion'; 'table']",lion
16852,69,"['pickup_truck'; 'possum']",possum
16853,14,"['oak_tree'; 'ray']",Oak tree
16854,0,"['train'; 'flatfish']",train
16855,27,"['oak_tree'; 'apple']",apple
16856,77,"['tulip'; 'pine_tree']",pine_tree
16857,81,"['mushroom'; 'bottle']",mushroom
16858,54,"['beaver'; 'keyboard']",beaver
16859,51,"['mouse'; 'bicycle']",bicycle
16860,30,"['orchid'; 'raccoon']",orchid
16861,15,"['snail'; 'rose']",rose
16862,63,"['sweet_pepper'; 'lion']",lion
16863,67,"['man'; 'motorcycle']",motorcycle
16864,66,"['pear'; 'kangaroo']",kangaroo
16865,15,"['snail'; 'rose']",rose
16866,38,"['sunflower'; 'rose']",sunflower
16867,47,"['raccoon'; 'tank']",tank
16868,79,"['butterfly'; 'spider']",butterfly
16869,12,"['bear'; 'beetle']",bear
16870,71,"['lamp'; 'fox']",lamp
16871,77,"['pine_tree'; 'tulip']",pine_tree
16872,90,"['road'; 'bus']",bus
16873,47,"['raccoon'; 'tank']",tank
16874,6,"['beetle'; 'castle']",castle
16875,65,"['can'; 'crab']",crab
16876,69,"['pickup_truck'; 'possum']",pickup_truck
16877,81,"['mushroom'; 'bottle']",mushroom
16878,67,"['motorcycle'; 'man']",man
16879,50,"['otter'; 'bed']",bed
16880,26,"['crab'; 'pear']",pear
16881,3,"['bed'; 'cup']",cup
16882,29,"['sunflower'; 'girl']",sunflower
16883,37,"['cloud'; 'lawn_mower']",lawn_mower
16884,29,"['girl'; 'sunflower']",sunflower
16885,83,"['couch'; 'oak_tree']",couch
16886,84,"['maple_tree'; 'pickup_truck']",maple_tree
16887,97,"['crocodile'; 'motorcycle']",crocodile
16888,49,"['beetle'; 'raccoon']",beetle
16889,94,"['boy'; 'lobster']",lobster
16890,99,"['dinosaur'; 'rose']",dinosaur
16891,17,"['crocodile'; 'turtle']",crocodile
16892,69,"['possum'; 'pickup_truck']",possum
16893,37,"['cloud'; 'lawn_mower']",lawn_mower
16894,98,"['pine_tree'; 'pickup_truck']",pine_tree
16895,28,"['wolf'; 'rabbit']",wolf
16896,93,"['lion'; 'table']",table
16897,82,"['motorcycle'; 'flatfish']",motorcycle
16898,12,"['beetle'; 'bear']",bear
16899,85,"['bus'; 'ray']",ray
16900,61,"['woman'; 'whale']",whale
16901,98,"['pine_tree'; 'pickup_truck']",pine_tree
16902,29,"['girl'; 'sunflower']",sunflower
16903,55,"['skyscraper'; 'bicycle']",bicycle
16904,74,"['lawn_mower'; 'man']",lawn_mower
16905,82,"['motorcycle'; 'flatfish']",motorcycle
16906,53,"['pine_tree'; 'orchid']",pine_tree
16907,62,"['plain'; 'crocodile']",crocodile
16908,19,"['motorcycle'; 'road']",motorcycle
16909,37,"['cloud'; 'lawn_mower']",lawn_mower
16910,31,"['butterfly'; 'mountain']",butterfly
16911,50,"['otter'; 'bed']",bed
16912,92,"['worm'; 'plain']",worm
16913,35,"['orchid'; 'crocodile']",crocodile
16914,17,"['crocodile'; 'turtle']",crocodile
16915,56,"['snail'; 'willow_tree']",snail
16916,93,"['table'; 'lion']",lion
16917,89,"['bed'; 'bear']",bear
16918,11,"['poppy'; 'boy']",poppy
16919,5,"['bicycle'; 'apple']",apple
16920,87,"['bus'; 'man']",man
16921,41,"['pine_tree'; 'couch']",pine_tree
16922,25,"['beaver'; 'tulip']",beaver
16923,4,"['palm_tree'; 'fox']",palm_tree
16924,56,"['snail'; 'willow_tree']",snail
16925,77,"['tulip'; 'pine_tree']",pine_tree
16926,27,"['oak_tree'; 'apple']",apple
16927,60,"['clock'; 'mushroom']",mushroom
16928,78,"['bus'; 'poppy']",poppy
16929,18,"['bottle'; 'trout']",bottle
16930,14,"['oak_tree'; 'ray']",Oak tree
16931,51,"['mouse'; 'bicycle']",bicycle
16932,38,"['sunflower'; 'rose']",sunflower
16933,53,"['orchid'; 'pine_tree']",pine_tree
16934,84,"['pickup_truck'; 'maple_tree']",maple_tree
16935,62,"['crocodile'; 'plain']",crocodile
16936,70,"['cup'; 'road']",road
16937,47,"['tank'; 'raccoon']",raccoon
16938,15,"['rose'; 'snail']",rose
16939,84,"['pickup_truck'; 'maple_tree']",maple_tree
16940,50,"['bed'; 'otter']",otter
16941,89,"['bed'; 'bear']",bear
16942,0,"['train'; 'flatfish']",train
16943,12,"['beetle'; 'bear']",bear
16944,34,"['baby'; 'chimpanzee']",chimpanzee
16945,17,"['turtle'; 'crocodile']",turtle
16946,95,"['pear'; 'oak_tree']",Oak tree
16947,43,"['bottle'; 'willow_tree']",bottle
16948,80,"['flatfish'; 'lion']",lion
16949,14,"['oak_tree'; 'ray']",Oak tree
16950,5,"['bicycle'; 'apple']",apple
16951,7,"['lawn_mower'; 'raccoon']",lawn_mower
16952,33,"['mushroom'; 'chimpanzee']",chimpanzee
16953,80,"['flatfish'; 'lion']",lion
16954,97,"['crocodile'; 'motorcycle']",motorcycle
16955,78,"['poppy'; 'bus']",bus
16956,35,"['crocodile'; 'orchid']",orchid
16957,88,"['ray'; 'camel']",ray
16958,69,"['possum'; 'pickup_truck']",possum
16959,45,"['orange'; 'keyboard']",orange
16960,27,"['oak_tree'; 'apple']",apple
16961,73,"['chair'; 'shark']",chair
16962,89,"['bed'; 'bear']",bear
16963,56,"['snail'; 'willow_tree']",snail
16964,2,"['worm'; 'tractor']",worm
16965,16,"['oak_tree'; 'train']",Oak tree
16966,1,"['caterpillar'; 'maple_tree']",caterpillar
16967,5,"['bicycle'; 'apple']",apple
16968,7,"['lawn_mower'; 'raccoon']",lawn_mower
16969,32,"['skunk'; 'couch']",couch
16970,38,"['sunflower'; 'rose']",sunflower
16971,50,"['otter'; 'bed']",bed
16972,90,"['road'; 'bus']",bus
16973,58,"['fox'; 'trout']",fox
16974,4,"['fox'; 'palm_tree']",palm_tree
16975,80,"['flatfish'; 'lion']",lion
16976,99,"['rose'; 'dinosaur']",dinosaur
16977,40,"['bear'; 'tulip']",bear
16978,94,"['lobster'; 'boy']",boy
16979,23,"['mouse'; 'dinosaur']",dinosaur
16980,63,"['lion'; 'sweet_pepper']",lion
16981,6,"['castle'; 'beetle']",castle
16982,45,"['orange'; 'keyboard']",orange
16983,52,"['forest'; 'pear']",pear
16984,87,"['bus'; 'man']",man
16985,63,"['lion'; 'sweet_pepper']",sweet_pepper
16986,65,"['can'; 'crab']",crab
16987,71,"['lamp'; 'fox']",fox
16988,14,"['oak_tree'; 'ray']",oak_tree
16989,61,"['whale'; 'woman']",whale
16990,75,"['lizard'; 'boy']",lizard
16991,52,"['forest'; 'pear']",pear
16992,40,"['tulip'; 'bear']",bear
16993,61,"['woman'; 'whale']",woman
16994,17,"['turtle'; 'crocodile']",turtle
16995,86,"['lizard'; 'tank']",lizard
16996,0,"['flatfish'; 'train']",train
16997,77,"['tulip'; 'pine_tree']",tulip
16998,3,"['cup'; 'bed']",cup
16999,66,"['pear'; 'kangaroo']",pear
17000,47,"['tank'; 'raccoon']",raccoon
17001,3,"['bed'; 'cup']",cup
17002,17,"['turtle'; 'crocodile']",turtle
17003,68,"['bridge'; 'sea']",sea
17004,83,"['oak_tree'; 'couch']",Oak tree
17005,35,"['orchid'; 'crocodile']",crocodile
17006,74,"['man'; 'lawn_mower']",lawn_mower
17007,65,"['crab'; 'can']",crab
17008,89,"['bed'; 'bear']",bear
17009,1,"['caterpillar'; 'maple_tree']",caterpillar
17010,69,"['pickup_truck'; 'possum']",possum
17011,23,"['dinosaur'; 'mouse']",mouse
17012,52,"['pear'; 'forest']",pear
17013,14,"['oak_tree'; 'ray']",oak_tree
17014,77,"['tulip'; 'pine_tree']",pine_tree
17015,1,"['maple_tree'; 'caterpillar']",caterpillar
17016,66,"['kangaroo'; 'pear']",pear
17017,28,"['wolf'; 'rabbit']",wolf
17018,39,"['lawn_mower'; 'flatfish']",lawn_mower
17019,57,"['worm'; 'fox']",worm
17020,94,"['boy'; 'lobster']",lobster
17021,97,"['motorcycle'; 'crocodile']",motorcycle
17022,41,"['couch'; 'pine_tree']",Pine tree
17023,60,"['clock'; 'mushroom']",mushroom
17024,74,"['man'; 'lawn_mower']",lawn_mower
17025,57,"['fox'; 'worm']",fox
17026,31,"['butterfly'; 'mountain']",butterfly
17027,56,"['snail'; 'willow_tree']",snail
17028,31,"['mountain'; 'butterfly']",mountain
17029,24,"['lawn_mower'; 'train']",lawn_mower
17030,77,"['tulip'; 'pine_tree']",tulip
17031,76,"['lizard'; 'kangaroo']",lizard
17032,77,"['tulip'; 'pine_tree']",pine_tree
17033,77,"['pine_tree'; 'tulip']",pine_tree
17034,90,"['bus'; 'road']",bus
17035,40,"['bear'; 'tulip']",bear
17036,0,"['flatfish'; 'train']",train
17037,76,"['kangaroo'; 'lizard']",kangaroo
17038,21,"['mouse'; 'woman']",woman
17039,66,"['pear'; 'kangaroo']",kangaroo
17040,70,"['cup'; 'road']",road
17041,88,"['ray'; 'camel']",camel
17042,16,"['train'; 'oak_tree']",train
17043,96,"['sea'; 'woman']",woman
17044,65,"['can'; 'crab']",crab
17045,6,"['beetle'; 'castle']",castle
17046,81,"['bottle'; 'mushroom']",mushroom
17047,34,"['chimpanzee'; 'baby']",chimpanzee
17048,53,"['pine_tree'; 'orchid']",pine_tree
17049,8,"['seal'; 'rose']",rose
17050,92,"['worm'; 'plain']",worm
17051,76,"['lizard'; 'kangaroo']",lizard
17052,99,"['rose'; 'dinosaur']",dinosaur
17053,61,"['woman'; 'whale']",whale
17054,60,"['clock'; 'mushroom']",mushroom
17055,18,"['bottle'; 'trout']",trout
17056,50,"['otter'; 'bed']",bed
17057,63,"['lion'; 'sweet_pepper']",lion
17058,17,"['crocodile'; 'turtle']",crocodile
17059,40,"['tulip'; 'bear']",bear
17060,68,"['bridge'; 'sea']",sea
17061,18,"['trout'; 'bottle']",bottle
17062,46,"['orange'; 'table']",table
17063,91,"['camel'; 'mouse']",camel
17064,47,"['tank'; 'raccoon']",raccoon
17065,49,"['beetle'; 'raccoon']",beetle
17066,89,"['bed'; 'bear']",bear
17067,87,"['man'; 'bus']",bus
17068,97,"['motorcycle'; 'crocodile']",crocodile
17069,60,"['mushroom'; 'clock']",clock
17070,67,"['motorcycle'; 'man']",motorcycle
17071,91,"['camel'; 'mouse']",camel
17072,80,"['lion'; 'flatfish']",lion
17073,48,"['skunk'; 'bottle']",skunk
17074,12,"['bear'; 'beetle']",bear
17075,40,"['bear'; 'tulip']",bear
17076,76,"['kangaroo'; 'lizard']",kangaroo
17077,68,"['sea'; 'bridge']",sea
17078,52,"['forest'; 'pear']",pear
17079,87,"['man'; 'bus']",bus
17080,9,"['mouse'; 'camel']",camel
17081,14,"['ray'; 'oak_tree']",oak_tree
